customer_id,age,gender,tenure_months,contract_type,monthly_charges,total_charges,internet_service,payment_method,support_calls,late_payments,online_security,tech_support,streaming_service,senior_citizen,family_members,churn
C109127,71,Female,8,Month-to-month,96.0,2344.04,No,Credit card,0,2,Yes,Yes,Yes,0,2,0
C109128,67,Female,24,One year,116.96,509.59,Fiber optic,Mailed check,1,2,Yes,No,Yes,0,1,0
C109129,38,Female,39,One year,61.43,4198.4,DSL,Bank transfer,6,3,Yes,No,No,0,4,0
C109130,39,Male,33,Month-to-month,49.48,4751.07,DSL,Electronic check,2,0,No,Yes,No,0,4,0
C109131,38,Male,42,One year,145.41,5182.46,Fiber optic,Mailed check,2,2,No,Yes,Yes,0,2,0
C109132,61,Female,15,One year,76.24,4213.76,Fiber optic,Bank transfer,1,1,No,Yes,No,0,5,0
C109133,67,Male,68,Month-to-month,20.21,7838.79,DSL,Credit card,2,0,No,Yes,Yes,0,5,0
C109134,47,Male,65,Month-to-month,128.9,435.35,Fiber optic,Mailed check,0,0,Yes,Yes,No,0,5,0
C109135,56,Male,32,Two year,97.96,5562.9,Fiber optic,Bank transfer,3,0,No,No,No,0,5,0
C109136,37,Male,11,One year,41.91,7808.57,DSL,Electronic check,0,0,No,No,Yes,0,1,1
C109137,41,Female,37,One year,23.92,465.26,Fiber optic,Credit card,1,1,No,Yes,Yes,0,5,0
C109138,40,Female,19,Month-to-month,57.89,4517.13,DSL,Mailed check,3,1,Yes,No,No,0,3,0
C109139,24,Male,51,One year,140.63,5342.34,DSL,Electronic check,4,2,Yes,Yes,Yes,0,5,0
C109140,26,Female,34,One year,141.35,1799.06,Fiber optic,Credit card,1,0,No,No,Yes,0,4,0
C109141,18,Male,71,Month-to-month,60.43,2347.25,Fiber optic,Credit card,2,2,No,No,Yes,0,2,1
C109142,43,Male,60,Two year,128.67,7091.78,DSL,Bank transfer,3,0,Yes,No,No,0,4,0
C109143,55,Female,53,Month-to-month,77.44,5149.84,Fiber optic,Electronic check,1,2,No,Yes,Yes,0,5,0
C109144,55,Female,12,Month-to-month,105.06,2910.43,Fiber optic,Electronic check,3,1,No,Yes,No,0,4,1
C109145,71,Male,62,Month-to-month,63.48,6906.32,Fiber optic,Mailed check,4,1,Yes,Yes,Yes,0,5,0
C109146,61,Male,66,One year,87.08,6745.77,No,Mailed check,1,2,No,No,Yes,1,2,0
C109147,39,Male,48,One year,58.19,3174.08,No,Mailed check,2,2,No,No,No,0,5,0
C109148,61,Male,40,One year,27.94,4448.96,Fiber optic,Mailed check,3,0,No,Yes,No,1,3,0
C109149,27,Female,24,Two year,38.12,6014.22,Fiber optic,Credit card,1,1,Yes,No,No,0,1,0
C109150,72,Female,50,Month-to-month,57.79,3154.92,DSL,Mailed check,2,2,Yes,Yes,No,0,5,1
C109151,75,Male,68,One year,146.91,5698.18,No,Electronic check,4,1,Yes,Yes,Yes,1,1,1
C109152,23,Male,43,One year,145.54,2334.56,No,Credit card,2,0,No,Yes,Yes,0,2,0
C109153,34,Female,17,Two year,127.6,2698.99,Fiber optic,Mailed check,2,0,No,Yes,No,0,1,1
C109154,68,Male,55,Month-to-month,50.23,2864.99,DSL,Mailed check,1,0,Yes,,Yes,0,3,0
C109155,67,Female,34,Two year,77.41,8430.89,Fiber optic,Bank transfer,3,0,Yes,Yes,Yes,0,3,1
C109156,55,Male,70,Month-to-month,77.17,7519.68,DSL,Credit card,0,0,Yes,Yes,Yes,0,2,0
C109157,41,Female,60,One year,70.31,5129.98,DSL,Electronic check,1,0,No,Yes,No,0,4,0
C109158,68,Male,51,One year,25.83,5118.46,Fiber optic,Mailed check,1,0,No,Yes,Yes,0,2,0
C109159,27,Male,35,Two year,89.49,599.7,No,Credit card,2,0,Yes,Yes,No,0,4,0
C109160,73,Male,34,Month-to-month,29.47,5880.62,DSL,Electronic check,1,0,No,Yes,Yes,0,2,0
C109161,25,Female,16,Month-to-month,124.25,3020.27,DSL,Mailed check,3,0,No,No,Yes,0,5,0
C109162,38,Female,18,Month-to-month,109.87,5549.46,DSL,Mailed check,2,1,Yes,Yes,Yes,0,2,0
C109163,73,Male,38,One year,65.86,7578.08,No,Bank transfer,0,0,Yes,No,No,0,4,0
C109164,23,Male,43,One year,104.13,504.93,Fiber optic,Bank transfer,4,0,Yes,No,No,0,3,0
C109165,38,Male,32,Two year,50.29,5502.87,Fiber optic,Credit card,3,2,Yes,Yes,Yes,0,1,0
C109166,74,Male,7,Month-to-month,54.48,5121.39,Fiber optic,Bank transfer,3,0,Yes,No,Yes,1,1,0
C109167,56,Female,46,Month-to-month,60.84,1940.22,Fiber optic,Bank transfer,1,2,Yes,No,No,0,1,0
C109168,41,Female,61,Month-to-month,123.61,5853.25,DSL,Credit card,1,1,Yes,Yes,No,0,4,0
C109169,50,Female,18,Month-to-month,47.39,5038.03,DSL,Mailed check,4,2,No,No,No,0,5,0
C109170,35,Male,71,One year,93.16,6929.15,Fiber optic,Electronic check,1,3,No,No,No,0,3,1
C109171,73,Male,40,Two year,46.06,1084.51,Fiber optic,Credit card,2,0,No,No,No,0,4,1
C109172,45,Female,50,Two year,57.05,4048.11,DSL,Credit card,0,0,No,No,Yes,0,5,0
C109173,74,Male,5,Month-to-month,50.61,8981.6,Fiber optic,Electronic check,1,0,No,No,No,0,2,0
C109174,69,Female,54,Month-to-month,103.85,6234.6,DSL,Bank transfer,3,0,Yes,No,No,0,4,1
C109175,49,Female,58,Month-to-month,88.47,6190.25,Fiber optic,Credit card,0,0,Yes,Yes,Yes,0,5,0
C109176,29,Female,22,One year,113.77,2929.05,DSL,Mailed check,1,1,Yes,Yes,No,0,3,0
C109177,65,Female,38,Two year,48.59,935.6,Fiber optic,Credit card,1,1,No,No,Yes,0,1,0
C109178,59,Male,49,Month-to-month,21.19,8550.5,DSL,Electronic check,0,1,Yes,Yes,Yes,1,2,0
C109179,44,Female,1,Month-to-month,108.47,1038.7,Fiber optic,Mailed check,3,1,No,No,Yes,0,2,1
C109180,27,Male,36,One year,34.93,8935.09,Fiber optic,Credit card,3,0,No,No,No,1,1,0
C109181,63,Female,28,One year,52.02,1219.45,Fiber optic,Mailed check,4,0,Yes,No,Yes,0,3,1
C109182,74,Female,35,Month-to-month,59.74,1621.08,Fiber optic,Electronic check,2,2,Yes,No,No,0,1,0
C109183,69,Female,60,Two year,117.08,2844.47,DSL,Credit card,2,1,No,Yes,No,0,5,0
C109184,59,Female,62,Month-to-month,101.37,4660.14,No,Credit card,3,2,No,No,Yes,0,4,0
C109185,49,Male,46,Two year,43.95,7134.57,DSL,Electronic check,3,0,No,Yes,Yes,0,3,0
C109186,59,Male,61,Month-to-month,97.73,8741.97,Fiber optic,Mailed check,3,1,No,No,Yes,0,5,0
C109187,43,Male,65,Month-to-month,112.06,,No,Mailed check,6,1,Yes,Yes,No,0,1,0
C109188,42,Male,26,Month-to-month,70.56,281.68,DSL,,1,1,Yes,No,Yes,0,3,1
C109189,28,Female,35,Month-to-month,51.97,5588.45,DSL,Mailed check,1,2,Yes,Yes,No,0,3,0
C109190,40,Male,57,Month-to-month,108.27,6426.03,DSL,Mailed check,1,1,No,No,Yes,1,1,0
C109191,51,Male,63,One year,99.42,3637.25,DSL,Credit card,4,2,,Yes,No,0,5,0
C109192,74,Female,4,Month-to-month,30.13,1732.94,Fiber optic,Mailed check,2,0,No,No,Yes,0,4,0
C109193,69,Male,42,One year,106.67,2823.54,Fiber optic,Electronic check,2,0,Yes,Yes,No,0,2,0
C109194,57,Male,45,Month-to-month,83.51,5936.62,Fiber optic,Mailed check,2,2,No,Yes,Yes,1,2,0
C109195,40,Male,39,Month-to-month,117.94,4498.23,No,Credit card,2,1,Yes,No,No,0,4,0
C109196,46,Male,65,Two year,44.79,6716.47,Fiber optic,Mailed check,1,1,No,No,Yes,0,4,0
C109197,48,Female,22,Two year,53.57,2041.72,Fiber optic,Electronic check,1,1,No,No,Yes,0,2,1
C109198,24,Female,11,Month-to-month,90.63,7593.67,DSL,Bank transfer,3,0,No,Yes,No,0,2,0
C109199,57,Male,37,Month-to-month,82.63,1487.38,DSL,Bank transfer,0,3,Yes,No,No,0,2,0
C109200,50,Female,51,One year,70.23,3036.25,DSL,Bank transfer,2,0,Yes,No,No,0,4,0
C109201,38,Male,58,Month-to-month,116.98,5361.75,Fiber optic,Bank transfer,4,1,No,No,No,0,5,0
C109202,19,Male,7,One year,93.42,6658.08,No,Credit card,1,1,Yes,No,Yes,0,1,0
C109203,35,Male,8,Month-to-month,112.34,2469.02,No,Mailed check,2,4,Yes,No,No,0,5,1
C109204,64,Female,51,Month-to-month,39.92,8538.27,DSL,Credit card,2,0,Yes,Yes,Yes,0,1,0
C109205,50,Female,23,Month-to-month,114.77,6384.39,DSL,Bank transfer,3,2,Yes,No,No,0,2,1
C109206,54,Female,9,One year,80.0,2037.31,DSL,,4,0,No,Yes,No,0,4,0
C109207,51,Female,46,Month-to-month,24.39,6559.31,DSL,Bank transfer,2,2,No,Yes,No,1,2,1
C109208,37,Female,38,Month-to-month,50.48,6297.37,DSL,Bank transfer,1,1,No,No,No,0,5,0
C109209,52,Female,13,One year,23.35,6798.89,DSL,Electronic check,0,1,No,No,No,0,1,0
C109210,68,Male,7,One year,79.39,8251.34,DSL,Credit card,4,1,No,Yes,Yes,0,3,0
C109211,67,Female,11,Month-to-month,62.36,6434.28,DSL,Bank transfer,4,0,No,No,No,0,1,1
C109212,71,Male,50,Two year,148.37,3232.0,DSL,Bank transfer,2,0,Yes,Yes,No,0,1,0
C109213,35,Male,67,One year,132.91,7135.61,Fiber optic,Credit card,1,2,No,No,No,0,4,0
C109214,63,Female,41,Month-to-month,127.34,6293.17,Fiber optic,Bank transfer,1,0,No,No,Yes,0,1,0
C109215,41,Male,29,Month-to-month,85.15,5210.91,No,Bank transfer,2,0,No,Yes,Yes,0,5,0
C109216,25,Male,37,One year,124.92,3249.11,Fiber optic,Mailed check,1,0,No,Yes,No,0,3,0
C109217,47,Male,56,Month-to-month,54.69,8297.34,Fiber optic,Credit card,1,2,Yes,Yes,Yes,1,3,0
C109218,61,Female,16,Month-to-month,92.88,4663.52,DSL,Credit card,1,0,No,No,No,0,1,0
C109219,70,Female,44,One year,71.08,5690.12,DSL,Electronic check,1,2,Yes,No,Yes,0,2,0
C109220,27,Male,50,Month-to-month,42.27,3796.73,Fiber optic,Mailed check,1,0,Yes,No,Yes,0,5,0
C109221,40,Female,71,One year,29.44,7049.26,DSL,Credit card,1,2,No,Yes,Yes,0,5,0
C109222,69,Male,6,Month-to-month,92.57,3135.25,Fiber optic,Bank transfer,2,1,Yes,Yes,Yes,1,2,1
C109223,66,Female,18,Month-to-month,32.69,7314.65,Fiber optic,Credit card,3,0,No,No,Yes,1,4,0
C109224,28,Male,19,Month-to-month,113.34,1060.68,Fiber optic,Credit card,3,1,Yes,No,No,0,4,0
C109225,19,Male,51,Month-to-month,139.79,6409.76,Fiber optic,Bank transfer,2,2,Yes,No,No,0,4,0
C109226,75,Female,66,One year,41.07,4344.25,Fiber optic,Mailed check,2,1,Yes,No,Yes,0,2,0
C109227,43,Female,3,One year,81.22,6318.91,Fiber optic,Credit card,3,1,No,Yes,No,0,4,1
C109228,53,Female,54,Month-to-month,116.04,4829.42,Fiber optic,Electronic check,0,1,Yes,Yes,Yes,0,4,0
C109229,50,Female,49,Two year,57.29,1295.33,Fiber optic,Credit card,1,1,No,No,No,0,1,0
C109230,64,Female,28,Month-to-month,139.7,4345.22,DSL,Credit card,1,1,Yes,Yes,No,0,2,1
C109231,30,Male,38,Month-to-month,135.5,8684.57,DSL,Bank transfer,2,3,No,No,No,0,4,1
C109232,57,Male,28,Month-to-month,33.49,6818.08,Fiber optic,Mailed check,2,0,Yes,Yes,Yes,1,5,0
C109233,42,Male,32,Month-to-month,23.56,2771.68,DSL,Electronic check,1,0,Yes,No,No,1,4,0
C109234,21,Female,41,One year,146.94,8502.62,No,Electronic check,4,0,Yes,Yes,Yes,0,1,1
C109235,59,Female,36,Month-to-month,144.34,7032.62,DSL,Mailed check,2,2,Yes,Yes,Yes,0,2,1
C109236,36,Male,36,Month-to-month,74.9,3343.58,DSL,Credit card,0,0,No,Yes,No,0,4,0
C109237,35,Male,66,Month-to-month,26.57,5471.81,Fiber optic,Electronic check,2,1,Yes,Yes,Yes,0,1,0
C109238,54,Male,10,One year,100.45,3897.5,Fiber optic,Bank transfer,1,1,Yes,Yes,No,0,4,0
C109239,47,Male,70,Two year,58.14,960.54,Fiber optic,Credit card,0,1,Yes,No,Yes,0,3,0
C109240,36,Female,72,One year,141.77,7273.66,DSL,Electronic check,1,3,No,Yes,Yes,0,4,1
C109241,75,Male,63,Month-to-month,123.31,1800.6,Fiber optic,Bank transfer,4,2,No,No,No,0,4,1
C109242,40,Female,22,One year,104.45,4176.54,Fiber optic,Mailed check,2,1,Yes,Yes,Yes,1,3,0
C109243,71,Male,20,Month-to-month,56.99,6353.48,Fiber optic,Mailed check,1,2,No,No,No,0,2,0
C109244,33,Female,33,Month-to-month,111.16,8396.7,Fiber optic,Mailed check,3,1,Yes,Yes,No,0,4,0
C109245,18,Female,15,Two year,57.59,658.26,Fiber optic,Mailed check,1,0,Yes,No,Yes,0,2,0
C109246,29,Female,7,Month-to-month,24.89,3599.78,DSL,Bank transfer,4,0,No,Yes,No,0,1,0
C109247,41,Female,50,Month-to-month,86.1,5570.36,DSL,Bank transfer,3,1,Yes,No,No,0,5,0
C109248,51,Male,10,Month-to-month,83.53,7035.85,No,Credit card,1,1,,No,No,0,2,0
C109249,70,Male,37,Month-to-month,119.19,8296.29,DSL,Mailed check,2,0,No,No,Yes,1,4,0
C109250,74,Male,59,Month-to-month,132.54,104.43,DSL,Mailed check,3,1,Yes,Yes,Yes,0,1,0
C109251,25,Female,63,Month-to-month,66.08,5687.09,Fiber optic,Mailed check,1,3,No,No,No,0,1,0
C109252,35,Male,21,Month-to-month,78.43,161.74,Fiber optic,Bank transfer,3,3,No,Yes,Yes,0,5,1
C109253,74,Male,37,Two year,81.15,7106.57,Fiber optic,Mailed check,1,1,No,Yes,Yes,1,3,0
C109254,65,Male,45,One year,62.15,1432.03,DSL,Bank transfer,6,0,Yes,,No,0,1,0
C109255,22,Female,14,Two year,116.64,8062.12,DSL,Credit card,4,0,No,No,No,0,4,0
C109256,43,Female,43,One year,87.87,1480.61,Fiber optic,Mailed check,3,0,No,No,No,0,5,0
C109257,47,Female,33,One year,138.81,6902.53,DSL,Credit card,2,1,Yes,No,Yes,0,4,1
C109258,71,Male,3,Month-to-month,104.54,2674.8,Fiber optic,Bank transfer,2,0,Yes,Yes,Yes,0,3,0
C109259,30,Male,44,Month-to-month,47.55,5059.56,Fiber optic,Credit card,2,0,Yes,No,Yes,1,4,0
C109260,36,Male,35,One year,41.43,5515.06,No,Electronic check,2,1,No,No,No,0,3,0
C109261,46,Female,25,Month-to-month,68.41,1940.17,No,Credit card,3,2,No,No,No,0,5,0
C109262,20,Male,8,Month-to-month,65.1,2758.4,No,Bank transfer,1,0,No,No,Yes,0,4,0
C109263,43,Female,62,Month-to-month,72.93,1056.82,Fiber optic,Credit card,2,1,No,Yes,Yes,1,2,0
C109264,57,Female,18,One year,43.87,147.07,No,Credit card,1,2,Yes,Yes,No,1,4,1
C109265,75,Female,28,Two year,147.17,2231.27,Fiber optic,Bank transfer,0,2,No,No,No,0,2,0
C109266,75,Female,12,Month-to-month,38.94,4692.42,No,Bank transfer,1,2,Yes,No,Yes,0,2,0
C109267,29,Male,64,Month-to-month,104.84,6451.02,DSL,Mailed check,2,2,No,,No,0,4,0
C109268,19,Male,2,Two year,21.7,7162.68,DSL,Credit card,2,1,No,Yes,Yes,0,2,0
C109269,28,Female,59,Month-to-month,72.9,720.92,Fiber optic,Mailed check,1,3,Yes,No,Yes,0,1,0
C109270,61,Male,37,Month-to-month,60.19,2524.47,Fiber optic,Electronic check,1,0,Yes,Yes,No,0,1,0
C109271,45,Female,4,Month-to-month,69.66,6954.99,Fiber optic,Electronic check,1,2,Yes,Yes,Yes,1,4,0
C109272,35,Male,41,Two year,84.75,4379.73,No,Bank transfer,3,1,No,Yes,Yes,0,1,0
C109273,30,Male,45,Month-to-month,98.05,1721.46,DSL,Mailed check,0,1,No,Yes,Yes,0,2,0
C109274,54,Female,34,Month-to-month,95.86,3590.7,DSL,Electronic check,2,1,No,Yes,Yes,0,5,1
C109275,39,Female,13,Month-to-month,101.99,2503.3,Fiber optic,Credit card,2,0,No,No,No,0,4,1
C109276,29,Female,7,Two year,129.79,550.82,Fiber optic,Bank transfer,5,1,,Yes,No,1,3,0
C109277,19,Female,32,Two year,135.27,6896.28,Fiber optic,Credit card,1,0,Yes,No,Yes,0,1,0
C109278,54,Male,23,Month-to-month,115.84,,Fiber optic,Mailed check,0,0,No,No,No,1,1,1
C109279,24,Female,49,Two year,30.26,8511.67,Fiber optic,Mailed check,2,0,No,Yes,No,1,2,1
C109280,43,Male,72,Month-to-month,144.97,8004.31,DSL,Electronic check,2,1,No,No,No,0,1,1
C109281,43,Female,47,Month-to-month,143.16,6474.87,Fiber optic,Mailed check,2,0,No,Yes,No,0,4,0
C109282,41,Male,37,Two year,112.52,3007.05,DSL,Electronic check,2,1,Yes,No,No,0,5,0
C109283,29,Female,48,Month-to-month,87.27,2591.32,Fiber optic,Electronic check,4,2,Yes,No,No,1,1,1
C109284,33,Male,29,Month-to-month,52.58,4329.92,DSL,Bank transfer,2,0,Yes,Yes,Yes,0,4,0
C109285,40,Male,37,Month-to-month,118.33,3255.96,DSL,Electronic check,2,1,No,Yes,No,0,5,1
C109286,57,Male,23,One year,134.12,8120.31,Fiber optic,Mailed check,3,2,Yes,No,Yes,0,1,0
C109287,26,Female,38,Two year,106.47,1199.11,DSL,Mailed check,3,0,Yes,No,Yes,0,3,0
C109288,49,Female,44,Two year,101.78,6547.76,DSL,Bank transfer,3,0,No,Yes,No,0,4,0
C109289,32,Female,5,One year,45.09,5536.98,Fiber optic,Mailed check,1,2,Yes,Yes,No,0,2,0
C109290,54,Female,52,Two year,66.51,7276.08,Fiber optic,Bank transfer,1,1,No,No,Yes,0,2,0
C109291,30,Male,40,Month-to-month,114.01,4928.14,DSL,,1,0,No,Yes,No,0,5,0
C109292,22,Male,11,One year,22.2,5702.91,DSL,Bank transfer,2,1,,No,Yes,0,4,0
C109293,28,Male,2,One year,103.36,8668.39,DSL,Bank transfer,2,0,No,No,Yes,1,5,0
C109294,27,Female,35,Month-to-month,119.67,918.46,DSL,Bank transfer,2,1,Yes,No,No,0,4,0
C109295,69,Male,45,Month-to-month,63.51,1033.3,Fiber optic,Electronic check,0,1,Yes,No,No,0,1,0
C109296,30,Male,49,Month-to-month,29.9,3603.11,DSL,Mailed check,2,1,No,No,Yes,1,1,0
C109297,58,Female,35,One year,126.49,4307.32,No,Bank transfer,1,2,Yes,No,No,0,4,1
C109298,70,Female,72,Month-to-month,38.44,1878.86,DSL,Credit card,2,1,No,Yes,Yes,0,5,0
C109299,63,Male,32,Month-to-month,68.2,835.74,DSL,Credit card,1,2,Yes,Yes,Yes,0,4,0
C109300,67,Female,68,Month-to-month,111.94,297.37,Fiber optic,Credit card,1,0,Yes,No,Yes,0,1,0
C109301,32,Female,71,Month-to-month,126.21,6904.87,DSL,Mailed check,1,0,Yes,No,No,0,2,0
C109302,59,Female,39,One year,132.11,4417.01,DSL,,1,0,Yes,Yes,Yes,0,1,0
C109303,73,Female,48,Month-to-month,88.95,7606.29,Fiber optic,Electronic check,1,0,No,No,No,1,3,1
C109304,24,Male,37,Month-to-month,81.86,3311.45,Fiber optic,Bank transfer,1,0,No,No,Yes,0,5,1
C109305,57,Male,60,One year,130.28,6360.67,DSL,Electronic check,3,1,Yes,No,No,0,5,0
C109306,45,Male,4,Two year,93.2,4447.83,Fiber optic,Electronic check,2,1,No,Yes,No,0,5,0
C109307,49,Male,23,Month-to-month,95.22,5547.42,DSL,Bank transfer,1,1,Yes,No,Yes,0,3,1
C109308,52,Male,14,Month-to-month,76.42,3394.75,Fiber optic,Electronic check,3,2,No,No,Yes,0,5,1
C109309,32,Female,5,Two year,68.47,822.41,Fiber optic,Bank transfer,3,1,,Yes,No,0,3,1
C109310,65,Male,66,Month-to-month,82.47,8531.62,Fiber optic,Bank transfer,0,2,Yes,No,No,0,2,0
C109311,53,Male,24,Two year,67.43,7541.2,Fiber optic,Bank transfer,3,0,Yes,No,Yes,0,1,0
C109312,38,Female,18,Month-to-month,64.66,2875.84,No,Credit card,0,1,Yes,Yes,Yes,0,1,0
C109313,23,Female,27,Month-to-month,149.18,8632.46,DSL,Mailed check,0,1,No,No,No,0,1,1
C109314,18,Female,24,Month-to-month,63.71,2774.35,Fiber optic,Bank transfer,2,1,Yes,Yes,Yes,0,3,1
C109315,21,Male,29,Month-to-month,53.33,4042.61,DSL,Bank transfer,1,2,No,No,No,1,1,1
C109316,28,Female,11,Two year,,6820.71,Fiber optic,,1,3,Yes,Yes,Yes,0,2,0
C109317,61,Female,18,Two year,96.8,2850.14,Fiber optic,Credit card,2,0,Yes,Yes,Yes,0,4,0
C109318,43,Female,4,Two year,138.43,2988.12,DSL,Electronic check,1,0,Yes,No,No,0,2,1
C109319,54,Male,33,Two year,122.42,3749.73,DSL,Electronic check,3,1,No,No,No,0,1,1
C109320,40,Female,42,Two year,129.49,4268.67,DSL,Credit card,0,0,No,No,No,1,5,0
C109321,46,Female,32,One year,131.67,1200.18,Fiber optic,Electronic check,3,0,Yes,No,Yes,0,4,0
C109322,38,Male,51,Two year,139.67,255.68,DSL,Electronic check,4,1,No,No,No,0,4,1
C109323,65,Female,4,Month-to-month,50.56,8280.5,Fiber optic,Bank transfer,1,1,Yes,No,Yes,0,4,0
C109324,62,Male,20,Month-to-month,79.59,3243.38,Fiber optic,Credit card,0,1,No,No,Yes,1,5,0
C109325,62,Male,67,One year,70.08,1005.03,Fiber optic,Credit card,2,1,No,No,No,0,4,0
C109326,66,Female,68,Two year,69.64,6856.63,No,Credit card,2,3,Yes,No,Yes,0,3,0
C109327,44,Male,62,One year,104.8,2726.04,DSL,Electronic check,1,2,Yes,Yes,Yes,0,5,0
C109328,56,Female,58,Two year,72.23,1716.81,Fiber optic,Mailed check,3,0,No,No,Yes,0,3,0
C109329,57,Female,47,Month-to-month,100.12,,Fiber optic,Electronic check,0,1,Yes,No,Yes,0,5,0
C109330,30,Female,59,One year,69.7,8292.83,DSL,Mailed check,1,0,No,Yes,Yes,1,1,0
C109331,40,Female,6,Two year,60.45,1041.14,Fiber optic,Credit card,1,2,Yes,No,Yes,0,4,0
C109332,33,Male,40,Month-to-month,65.9,8103.64,Fiber optic,Electronic check,6,0,No,,No,0,5,1
C109333,47,Female,23,Two year,124.49,8028.72,Fiber optic,Mailed check,1,1,No,Yes,Yes,0,3,0
C109334,21,Female,52,Month-to-month,98.14,5745.93,Fiber optic,Credit card,1,1,Yes,Yes,No,1,2,1
C109335,57,Female,4,One year,146.62,4814.67,No,Electronic check,2,1,Yes,Yes,No,0,4,0
C109336,33,Male,37,Two year,128.25,2035.2,DSL,Credit card,1,1,No,Yes,Yes,0,3,0
C109337,48,Male,42,Month-to-month,83.15,1180.32,DSL,Mailed check,4,0,Yes,Yes,Yes,0,2,1
C109338,70,Female,44,Month-to-month,51.51,5496.68,No,Credit card,3,1,Yes,Yes,Yes,0,5,0
C109339,59,Male,42,Month-to-month,107.61,7415.42,DSL,Mailed check,2,0,No,Yes,No,1,4,0
C109340,42,Male,29,Month-to-month,114.46,,Fiber optic,Electronic check,3,1,No,No,Yes,0,2,1
C109341,61,Female,19,Month-to-month,80.34,1709.12,Fiber optic,Mailed check,2,1,No,Yes,Yes,0,3,1
C109342,29,Female,32,Month-to-month,49.89,2681.17,No,Credit card,4,1,Yes,No,Yes,0,2,0
C109343,43,Female,44,Two year,92.44,4963.12,DSL,Credit card,3,0,No,No,Yes,1,5,0
C109344,54,Female,55,Month-to-month,53.0,5662.43,No,Mailed check,6,1,Yes,Yes,Yes,0,5,1
C109345,65,Female,5,Month-to-month,142.2,743.05,DSL,Bank transfer,0,5,Yes,No,No,0,5,1
C109346,50,Male,46,Two year,101.75,5565.06,DSL,Credit card,1,1,No,Yes,No,0,5,0
C109347,45,Female,45,Two year,57.95,6653.24,DSL,Credit card,1,0,No,Yes,No,0,5,0
C109348,26,Female,21,One year,48.04,1714.08,DSL,Bank transfer,4,0,No,No,No,0,1,0
C109349,29,Female,22,One year,113.17,2291.35,No,Mailed check,0,0,Yes,No,Yes,0,2,0
C109350,22,Female,30,Month-to-month,112.01,,Fiber optic,Credit card,4,0,No,No,Yes,0,3,0
C109351,71,Female,23,Month-to-month,97.63,8464.31,Fiber optic,Credit card,3,0,No,Yes,Yes,0,4,0
C109352,69,Male,5,Month-to-month,99.86,3722.44,DSL,Bank transfer,3,0,Yes,No,No,1,2,1
C109353,71,Female,63,One year,98.5,4822.09,Fiber optic,Electronic check,3,0,Yes,No,No,0,1,0
C109354,45,Male,59,Month-to-month,66.81,6546.4,DSL,Mailed check,2,1,No,No,No,0,2,0
C109355,73,Female,52,One year,141.86,3406.0,DSL,Credit card,1,0,Yes,No,Yes,0,4,0
C109356,52,Female,65,Month-to-month,82.31,1039.44,Fiber optic,Electronic check,1,1,No,No,No,0,4,0
C109357,22,Female,39,Month-to-month,22.64,5923.46,Fiber optic,Credit card,0,0,Yes,No,Yes,0,2,1
C109358,51,Male,3,One year,65.29,6038.73,Fiber optic,Credit card,3,1,No,No,Yes,0,3,1
C109359,63,Female,42,Two year,36.94,2418.88,Fiber optic,Electronic check,1,2,No,No,Yes,0,3,0
C109360,51,Female,71,Month-to-month,67.24,413.54,Fiber optic,Bank transfer,2,2,,Yes,Yes,0,4,0
C109361,30,Female,27,Month-to-month,99.07,6021.64,DSL,Mailed check,1,1,Yes,Yes,No,0,4,0
C109362,56,Female,28,Month-to-month,22.95,6360.49,Fiber optic,Bank transfer,4,0,Yes,Yes,Yes,0,2,0
C109363,59,Female,54,Month-to-month,133.13,331.98,Fiber optic,Credit card,0,2,Yes,Yes,Yes,1,5,0
C109364,62,Female,15,One year,99.34,6269.33,Fiber optic,Bank transfer,1,1,No,Yes,No,0,4,0
C109365,65,Female,53,Month-to-month,58.4,8456.46,DSL,Credit card,0,0,No,Yes,Yes,0,2,0
C109366,75,Male,72,Month-to-month,60.46,1691.19,Fiber optic,Credit card,3,1,Yes,No,Yes,1,1,0
C109367,31,Female,70,Two year,80.54,4739.78,DSL,Electronic check,1,1,No,No,No,0,1,0
C109368,28,Female,4,Month-to-month,52.25,6301.31,Fiber optic,Electronic check,0,0,No,No,No,0,3,1
C109369,59,Female,17,Month-to-month,20.56,2147.71,DSL,Bank transfer,1,2,Yes,No,Yes,1,3,0
C109370,55,Male,34,Month-to-month,23.45,6788.79,DSL,Electronic check,0,1,Yes,No,No,1,4,0
C109371,21,Male,6,Month-to-month,66.51,7825.99,No,Credit card,2,0,No,No,No,0,2,0
C109372,70,Female,36,Month-to-month,36.15,7349.5,Fiber optic,Bank transfer,3,2,Yes,Yes,Yes,0,1,0
C109373,50,Male,39,One year,22.91,2404.2,Fiber optic,Electronic check,1,1,No,Yes,No,0,2,0
C109374,24,Female,66,One year,131.71,7257.53,Fiber optic,Bank transfer,2,0,Yes,Yes,No,1,1,0
C109375,73,Female,8,Month-to-month,55.64,3778.75,DSL,Mailed check,1,1,Yes,Yes,No,0,4,0
C109376,58,Male,15,One year,85.41,2471.52,DSL,Bank transfer,5,0,No,Yes,No,0,2,1
C109377,25,Female,63,Month-to-month,43.32,1594.95,Fiber optic,Mailed check,0,1,Yes,No,No,0,3,1
C109378,54,Male,65,Month-to-month,26.07,8189.93,Fiber optic,Credit card,4,2,,No,Yes,0,2,1
